,image,x,y,w,h,label
482,ball0483.jpg,128.09,115.56,50.37,53.1,7
483,ball0484.jpg,124.9,114.87,50.83,52.65,7
484,ball0485.jpg,121.94,114.19,50.6,52.42,7
485,ball0486.jpg,118.52,113.28,51.28,51.96,7
486,ball0487.jpg,116.24,112.14,50.37,51.73,7
487,ball0488.jpg,115.1,112.14,51.28,52.42,7
488,ball0489.jpg,113.28,113.28,51.96,53.33,7
489,ball0490.jpg,110.77,112.82,51.97,53.56,7
490,ball0491.jpg,109.4,112.36,52.2,53.79,7
491,ball0492.jpg,108.03,112.59,52.2,52.65,7
492,ball0493.jpg,107.81,112.59,51.28,52.88,7
493,ball0494.jpg,106.44,112.59,52.19,52.65,7
494,ball0495.jpg,105.53,112.14,52.42,52.87,7
495,ball0496.jpg,104.39,111,52.42,53.79,7
496,ball0497.jpg,103.25,110.54,52.88,52.42,7
497,ball0498.jpg,103.02,109.17,52.65,53.79,7
498,ball0499.jpg,102.79,109.17,52.88,53.79,7
499,ball0500.jpg,102.79,107.81,52.88,55.15,7
500,ball0501.jpg,102.34,108.95,53.1,54.01,7
501,ball0502.jpg,101.88,109.63,52.65,54.02,7
502,ball0503.jpg,101.88,110.09,52.42,53.78,7
503,ball0504.jpg,100.74,111.68,53.11,53.33,7
504,ball0505.jpg,100.51,112.36,52.88,53.11,7
505,ball0506.jpg,100.51,113.28,53.11,54.01,7
506,ball0507.jpg,100.28,113.73,53.11,55.39,7
507,ball0508.jpg,100.97,114.87,54.02,54.02,7
508,ball0509.jpg,101.42,116.47,53.79,54.47,7
509,ball0510.jpg,102.56,118.06,54.02,55.16,7
510,ball0511.jpg,103.48,118.52,54.01,54.7,7
511,ball0512.jpg,104.39,119.89,53.1,54.92,7
512,ball0513.jpg,105.75,120.11,57.44,54.93,7
513,ball0514.jpg,119.2,119.66,63.36,54.47,7
514,ball0515.jpg,136.98,119.43,65.19,55.38,7
515,ball0516.jpg,157.26,122.62,63.82,57.66,7
516,ball0517.jpg,176.18,129.23,62.68,59.26,7
517,ball0518.jpg,189.4,133.56,58.81,57.67,7
518,ball0519.jpg,196.24,133.11,58.12,57.66,7
519,ball0520.jpg,199.89,135.16,56.29,59.94,7
520,ball0521.jpg,202.62,142.22,57.44,59.49,7
521,ball0522.jpg,205.36,142.91,56.52,58.12,7
522,ball0523.jpg,206.04,144.05,56.3,57.2,7
523,ball0524.jpg,201.71,147.46,54.7,57.9,7
524,ball0525.jpg,201.94,148.15,54.47,56.75,7
525,ball0526.jpg,198.06,147.69,55.84,57.89,7
526,ball0527.jpg,197.61,149.97,55.38,57.21,7
527,ball0528.jpg,198.75,150.43,55.38,56.52,7
528,ball0529.jpg,198.75,150.2,54.7,56.3,7
529,ball0530.jpg,198.97,150.66,54.71,55.61,7
530,ball0531.jpg,199.2,150.43,53.11,55.15,7
531,ball0532.jpg,196.47,149.97,53.79,54.47,7
532,ball0533.jpg,196.92,148.83,53.11,55.16,7
533,ball0534.jpg,193.28,148.38,53.33,53.33,7
534,ball0535.jpg,192.36,146.1,53.34,54.47,7
535,ball0536.jpg,193.73,146.55,52.65,52.88,7
536,ball0537.jpg,190.09,144.05,51.73,52.19,7
537,ball0538.jpg,190.09,143.82,51.96,52.88,7
538,ball0539.jpg,190.31,142.91,50.6,51.96,7
539,ball0540.jpg,188.03,141.77,49.46,51.28,7
540,ball0541.jpg,186.21,140.63,50.6,51.73,7
541,ball0542.jpg,184.39,141.08,49.46,50.83,7
542,ball0543.jpg,182.11,140.4,49.46,50.6,7
543,ball0544.jpg,178.23,141.08,47.87,49.92,7
544,ball0545.jpg,175.04,141.77,49.23,49.23,7
545,ball0546.jpg,172.31,141.54,47.18,49,7
546,ball0547.jpg,168.66,142.22,47.18,48.55,7
547,ball0548.jpg,167.29,141.99,46.96,47.87,7
548,ball0549.jpg,165.93,141.99,46.26,46.73,7
549,ball0550.jpg,163.87,141.77,44.68,46.04,7
550,ball0551.jpg,163.19,141.99,45.13,45.36,7
551,ball0552.jpg,164.1,140.63,46.04,46.04,7
552,ball0553.jpg,165.7,140.17,44.21,46.72,7
553,ball0554.jpg,166.61,138.58,43.99,46.26,7
554,ball0555.jpg,168.21,137.89,44.21,45.59,7
555,ball0556.jpg,170.48,138.12,42.85,43.99,7
556,ball0557.jpg,171.4,136.75,42.62,44.22,7
557,ball0558.jpg,172.08,136.75,42.39,43.76,7
558,ball0559.jpg,173.68,135.16,41.93,43.76,7
559,ball0560.jpg,176.18,135.61,40.12,42.62,7
560,ball0561.jpg,174.59,134.93,41.71,42.85,7
561,ball0562.jpg,174.59,134.24,41.71,42.17,7
562,ball0563.jpg,175.95,133.79,42.17,41.94,7
563,ball0564.jpg,178.46,134.47,40.34,41.26,7
564,ball0565.jpg,179.15,134.24,40.11,40.8,7
565,ball0566.jpg,180.06,135.38,39.66,39.43,7
566,ball0567.jpg,180.97,134.93,38.52,40.11,7
567,ball0568.jpg,181.88,135.16,38.52,39.65,7
568,ball0569.jpg,182.79,135.16,38.52,38.74,7
569,ball0570.jpg,183.7,135.61,37.84,37.84,7
570,ball0571.jpg,184.16,135.38,37.61,37.61,7
571,ball0572.jpg,184.84,136.07,37.61,36.92,7
572,ball0573.jpg,185.53,135.61,37.15,36.7,7
573,ball0575.jpg,186.21,135.61,36.47,36.7,7
574,ball0576.jpg,184.39,136.75,36.01,37.84,7
575,ball0577.jpg,182.11,138.12,36.47,38.06,7
576,ball0578.jpg,179.37,139.94,36.47,37.38,7
577,ball0579.jpg,176.18,141.31,36.47,38.06,7
578,ball0580.jpg,174.81,142.91,36.47,37.37,7
579,ball0581.jpg,171.62,143.82,36.24,37.83,7
580,ball0582.jpg,168.43,145.87,36.24,36.92,7
581,ball0583.jpg,165.24,146.55,36.24,38.52,7
582,ball0584.jpg,162.05,147.92,36.24,37.61,7
583,ball0585.jpg,159.09,149.06,36.24,37.83,7
584,ball0586.jpg,156.35,149.97,36.47,38.29,7
585,ball0587.jpg,153.16,151.34,36.24,37.61,7
586,ball0588.jpg,151.34,152.71,36.24,37.15,7
587,ball0589.jpg,149.06,153.62,36.92,37.38,7
588,ball0590.jpg,147.46,154.53,37.16,38.06,7
589,ball0591.jpg,146.1,156.13,36.92,37.6,7
590,ball0592.jpg,144.27,156.58,37.38,38.52,7
591,ball0593.jpg,142.45,157.95,38.06,38.29,7
592,ball0594.jpg,141.77,158.63,38.06,39.43,7
593,ball0595.jpg,140.63,159.77,37.6,39.2,7
594,ball0596.jpg,139.03,160.91,37.61,38.75,7
595,ball0597.jpg,138.58,161.82,37.6,38.52,7
596,ball0598.jpg,138.35,162.05,37.83,38.75,7
597,ball0599.jpg,138.35,162.05,37.83,38.75,7
598,ball0600.jpg,137.21,162.96,38.52,38.98,7
599,ball0601.jpg,137.66,163.42,38.29,38.29,7
600,ball0602.jpg,137.44,163.42,37.83,38.52,7
601,ball0603.jpg,135.38,163.87,38.3,38.3,7
602,ball0602.jpg,386,363,56,157,7
603,ball0603.jpg,386,362,56,157,7
604,ball0604.jpg,386,362,56,157,7
605,ball0605.jpg,386,362,56,157,7
606,ball0606.jpg,386,362,56,157,7
607,ball0607.jpg,386,362,56,157,7
608,ball0608.jpg,387,362,56,157,7
609,ball0609.jpg,387,362,56,157,7
610,ball0610.jpg,387,362,56,157,7
611,ball0611.jpg,387,362,56,157,7
612,ball0612.jpg,387,362,56,157,7
613,ball0613.jpg,388,362,56,157,7
614,ball0614.jpg,388,362,56,157,7
615,ball0615.jpg,388,362,56,157,7
616,ball0616.jpg,388,362,56,157,7
617,ball0617.jpg,388,362,56,157,7
618,ball0618.jpg,388,362,56,157,7
619,ball0619.jpg,389,362,56,157,7
620,ball0620.jpg,389,362,56,157,7
621,ball0621.jpg,389,362,56,157,7
622,ball0622.jpg,389,362,56,157,7
623,ball0623.jpg,389,362,56,157,7
624,ball0624.jpg,390,362,56,157,7
625,ball0625.jpg,390,362,56,157,7
626,ball0626.jpg,390,362,56,157,7
627,ball0627.jpg,390,362,56,157,7
628,ball0628.jpg,390,362,56,157,7
629,ball0629.jpg,391,362,56,157,7
630,ball0630.jpg,391,362,56,157,7
631,ball0631.jpg,391,362,56,157,7
632,ball0632.jpg,391,362,56,157,7
633,ball0633.jpg,391,362,56,157,7
634,ball0634.jpg,391,363,56,157,7
635,ball0635.jpg,391,363,56,157,7
636,ball0636.jpg,391,363,56,157,7
637,ball0637.jpg,391,363,56,157,7
638,ball0638.jpg,391,363,56,157,7
639,ball0639.jpg,391,364,56,157,7
640,ball0640.jpg,391,364,56,157,7
641,ball0641.jpg,392,364,56,157,7
642,ball0642.jpg,392,364,56,157,7
643,ball0643.jpg,392,365,56,157,7
644,ball0644.jpg,392,365,56,157,7
645,ball0645.jpg,392,365,56,157,7
646,ball0646.jpg,392,365,56,157,7
647,ball0647.jpg,392,365,56,157,7
648,ball0648.jpg,392,366,56,157,7
649,ball0649.jpg,392,366,56,157,7
650,ball0650.jpg,392,366,56,157,7
651,ball0651.jpg,392,366,56,157,7
652,ball0652.jpg,393,367,56,157,7
653,ball0653.jpg,393,366,56,157,7
654,ball0654.jpg,393,366,56,157,7
655,ball0655.jpg,393,366,56,157,7
656,ball0656.jpg,393,365,56,157,7
657,ball0657.jpg,393,365,56,157,7
658,ball0658.jpg,393,365,56,157,7
659,ball0659.jpg,393,364,56,157,7
660,ball0660.jpg,393,364,56,157,7
661,ball0661.jpg,393,364,56,157,7
662,ball0662.jpg,393,364,56,157,7
663,ball0663.jpg,393,363,56,157,7
664,ball0664.jpg,393,363,56,157,7
665,ball0665.jpg,393,363,56,157,7
666,ball0666.jpg,393,362,56,157,7
667,ball0667.jpg,393,362,56,157,7
668,ball0668.jpg,393,362,56,157,7
669,ball0669.jpg,393,362,56,157,7
670,ball0670.jpg,393,361,56,157,7
671,ball0671.jpg,393,361,56,157,7
672,ball0672.jpg,393,361,56,157,7
673,ball0673.jpg,393,360,56,157,7
674,ball0674.jpg,393,360,56,157,7
675,ball0675.jpg,393,360,56,157,7
676,ball0676.jpg,393,359,56,157,7
677,ball0677.jpg,393,359,56,157,7
678,ball0678.jpg,393,359,56,157,7
679,ball0679.jpg,393,359,56,157,7
680,ball0680.jpg,393,358,56,157,7
681,ball0681.jpg,393,358,56,157,7
682,ball0682.jpg,393,358,56,157,7
683,ball0683.jpg,393,357,56,157,7
684,ball0684.jpg,393,357,56,157,7
685,ball0685.jpg,393,357,56,157,7
686,ball0686.jpg,393,357,56,157,7
687,ball0687.jpg,393,356,56,157,7
688,ball0688.jpg,393,356,56,157,7
689,ball0689.jpg,393,356,56,157,7
690,ball0690.jpg,393,355,56,157,7
691,ball0691.jpg,393,355,56,157,7
692,ball0692.jpg,393,355,56,157,7
693,ball0693.jpg,393,355,56,157,7
694,ball0694.jpg,391,353,56,157,7
695,ball0695.jpg,390,352,56,157,7
696,ball0696.jpg,389,351,56,157,7
697,ball0697.jpg,388,350,56,157,7
698,ball0698.jpg,387,348,56,157,7
699,ball0699.jpg,386,347,56,157,7
700,ball0700.jpg,385,346,56,157,7
701,ball0701.jpg,384,345,56,157,7
702,ball0702.jpg,383,343,56,157,7
703,ball0703.jpg,382,342,56,157,7
704,ball0704.jpg,381,341,56,157,7
705,ball0705.jpg,380,340,56,157,7
706,ball0706.jpg,379,338,56,157,7
707,ball0707.jpg,378,337,56,157,7
708,ball0708.jpg,377,336,56,157,7
709,ball0709.jpg,376,335,56,157,7
710,ball0710.jpg,374,335,56,156,7
711,ball0711.jpg,372,336,56,155,7
712,ball0712.jpg,370,336,56,155,7
713,ball0713.jpg,369,337,56,154,7
714,ball0714.jpg,367,338,56,152,7
715,ball0715.jpg,365,338,56,152,7
716,ball0716.jpg,364,339,56,151,7
717,ball0717.jpg,362,339,56,151,7
718,ball0718.jpg,360,340,56,149,7
719,ball0719.jpg,359,341,56,148,7
720,ball0720.jpg,357,341,56,148,7
721,ball0721.jpg,355,342,56,147,7
722,ball0722.jpg,354,343,56,146,7
723,ball0723.jpg,350,340,56,146,7
724,ball0724.jpg,347,338,56,146,7
725,ball0725.jpg,344,335,56,146,7
726,ball0726.jpg,341,333,56,146,7
727,ball0727.jpg,338,330,56,146,7
728,ball0728.jpg,335,328,56,146,7
729,ball0729.jpg,332,326,56,146,7
730,ball0730.jpg,329,323,55,144,7
731,ball0731.jpg,326,321,54,142,7
732,ball0732.jpg,324,319,53,140,7
733,ball0733.jpg,321,317,52,138,7
734,ball0734.jpg,318,315,51,136,7
735,ball0735.jpg,316,313,50,134,7
736,ball0736.jpg,313,309,49,134,7
737,ball0737.jpg,311,306,48,133,7
738,ball0738.jpg,309,303,47,132,7
739,ball0739.jpg,307,300,46,131,7
740,ball0740.jpg,305,297,45,130,7
741,ball0741.jpg,303,294,44,129,7
742,ball0742.jpg,301,292,44,129,7
743,ball0743.jpg,299,290,44,129,7
744,ball0744.jpg,297,288,44,129,7
745,ball0745.jpg,296,287,44,129,7
746,ball0746.jpg,294,285,44,129,7
747,ball0747.jpg,292,283,44,129,7
748,ball0748.jpg,291,282,44,129,7
749,ball0749.jpg,290,280,44,128,7
750,ball0750.jpg,290,279,43,126,7
751,ball0751.jpg,290,278,42,125,7
752,ball0752.jpg,289,276,42,124,7
753,ball0753.jpg,289,275,41,122,7
754,ball0754.jpg,289,274,41,121,7
755,ball0755.jpg,288,272,41,120,7
756,ball0756.jpg,288,271,40,118,7
757,ball0757.jpg,288,270,39,117,7
758,ball0758.jpg,287,268,39,116,7
759,ball0759.jpg,287,267,38,114,7
760,ball0760.jpg,287,266,38,113,7
761,ball0761.jpg,287,266,38,112,7
762,ball0762.jpg,287,267,39,110,7
763,ball0763.jpg,287,268,40,108,7
764,ball0764.jpg,287,269,41,106,7
765,ball0765.jpg,287,270,42,104,7
766,ball0766.jpg,288,270,42,104,7
767,ball0767.jpg,288,271,43,102,7
768,ball0768.jpg,288,272,44,100,7
769,ball0769.jpg,288,273,45,98,7
770,ball0770.jpg,288,274,46,96,7
771,ball0771.jpg,289,275,46,95,7
772,ball0772.jpg,289,274,46,95,7
773,ball0773.jpg,289,274,46,95,7
774,ball0774.jpg,289,274,46,95,7
775,ball0775.jpg,289,274,46,95,7
776,ball0776.jpg,289,274,46,95,7
777,ball0777.jpg,289,274,46,95,7
778,ball0778.jpg,290,274,46,95,7
779,ball0779.jpg,290,274,46,95,7
780,ball0780.jpg,290,274,46,95,7
781,ball0781.jpg,290,274,46,95,7
782,ball0782.jpg,290,274,46,95,7
783,ball0783.jpg,290,274,46,95,7
784,ball0784.jpg,291,274,46,95,7
785,ball0785.jpg,291,273,46,95,7
786,ball0786.jpg,292,273,46,95,7
787,ball0787.jpg,292,273,46,95,7
788,ball0788.jpg,293,272,46,95,7
789,ball0789.jpg,293,272,46,95,7
790,ball0790.jpg,294,272,46,95,7
791,ball0791.jpg,294,272,46,95,7
792,ball0792.jpg,295,271,46,95,7
793,ball0793.jpg,295,271,46,95,7
794,ball0794.jpg,296,271,46,95,7
795,ball0795.jpg,296,270,46,95,7
796,ball0796.jpg,297,270,46,95,7
797,ball0797.jpg,297,270,46,95,7
798,ball0798.jpg,298,270,46,95,7
799,ball0799.jpg,297,271,46,95,7
800,ball0800.jpg,296,272,46,95,7
801,ball0801.jpg,296,274,46,95,7
802,ball0802.jpg,292,272,46,95,7
803,ball0803.jpg,289,271,46,95,7
804,ball0805.jpg,286,269,46,95,7
805,ball0806.jpg,283,268,46,95,7
806,ball0807.jpg,280,266,46,95,7
807,ball0808.jpg,276,265,46,95,7
808,ball0809.jpg,273,263,46,95,7
809,ball0810.jpg,270,262,46,95,7
810,ball0811.jpg,267,260,46,95,7
811,ball0812.jpg,264,259,46,95,7
812,ball0813.jpg,260,259,46,95,7
813,ball0814.jpg,256,260,46,95,7
814,ball0815.jpg,253,260,46,95,7
815,ball0816.jpg,249,261,46,95,7
816,ball0817.jpg,245,261,46,95,7
817,ball0818.jpg,242,262,46,95,7
818,ball0819.jpg,238,262,46,95,7
819,ball0820.jpg,234,263,46,95,7
820,ball0821.jpg,231,264,46,95,7
821,ball0822.jpg,229,261,46,97,7
822,ball0823.jpg,227,258,46,99,7
823,ball0824.jpg,225,255,46,101,7
824,ball0825.jpg,223,252,46,103,7
825,ball0826.jpg,221,249,46,105,7
826,ball0827.jpg,219,246,46,107,7
827,ball0828.jpg,217,243,46,109,7
828,ball0829.jpg,215,240,46,111,7
829,ball0830.jpg,214,237,46,113,7
830,ball0831.jpg,211,238,46,113,7
831,ball0832.jpg,209,239,46,113,7
832,ball0833.jpg,207,240,46,113,7
833,ball0834.jpg,205,241,46,113,7
834,ball0835.jpg,203,242,46,113,7
835,ball0836.jpg,201,243,46,113,7
836,ball0837.jpg,199,245,46,113,7
837,ball0838.jpg,198,245,45,113,7
838,ball0839.jpg,197,245,45,113,7
839,ball0840.jpg,197,245,44,113,7
840,ball0841.jpg,196,245,44,113,7
841,ball0842.jpg,196,245,43,113,7
842,ball0843.jpg,195,245,43,113,7
843,ball0844.jpg,195,245,42,113,7
844,ball0845.jpg,194,245,42,113,7
845,ball0846.jpg,194,246,41,113,7
846,ball0847.jpg,195,246,41,113,7
847,ball0848.jpg,197,247,41,113,7
848,ball0849.jpg,198,247,41,113,7
849,ball0850.jpg,200,248,41,113,7
850,ball0851.jpg,201,248,41,113,7
851,ball0852.jpg,203,249,41,113,7
852,ball0853.jpg,205,249,41,113,7
853,ball0854.jpg,207,249,41,113,7
854,ball0855.jpg,209,249,41,113,7
855,ball0856.jpg,212,249,41,113,7
856,ball0857.jpg,214,249,41,113,7
857,ball0858.jpg,216,249,41,113,7
858,ball0859.jpg,219,249,41,113,7
859,ball0860.jpg,222,248,41,113,7
860,ball0861.jpg,225,248,41,113,7
861,ball0862.jpg,229,248,41,113,7
862,ball0863.jpg,232,247,41,113,7
863,ball0864.jpg,235,247,41,113,7
864,ball0865.jpg,239,247,41,113,7
865,ball0866.jpg,242,246,41,113,7
866,ball0867.jpg,246,246,41,113,7
867,ball0868.jpg,250,246,41,113,7
868,ball0869.jpg,253,246,41,113,7
869,ball0870.jpg,257,246,41,113,7
870,ball0871.jpg,261,246,41,113,7
871,ball0872.jpg,265,246,41,113,7
872,ball0873.jpg,268,246,41,113,7
873,ball0874.jpg,271,246,41,113,7
874,ball0875.jpg,275,246,41,113,7
875,ball0876.jpg,278,246,41,113,7
876,ball0877.jpg,281,246,41,113,7
877,ball0878.jpg,285,246,41,113,7
878,ball0879.jpg,288,246,41,113,7
879,ball0880.jpg,292,247,41,113,7
880,ball0881.jpg,297,246,39,113,7
881,ball0882.jpg,302,245,37,113,7
882,ball0883.jpg,307,244,35,113,7
883,ball0884.jpg,313,244,32,113,7
884,ball0885.jpg,316,244,32,113,7
885,ball0886.jpg,319,244,32,113,7
886,ball0887.jpg,322,244,32,113,7
887,ball0888.jpg,325,244,32,113,7
888,ball0889.jpg,329,245,32,113,7
889,ball0890.jpg,333,245,32,113,7
890,ball0891.jpg,337,245,32,113,7
891,ball0892.jpg,341,245,32,113,7
892,ball0893.jpg,346,246,32,113,7
893,ball0894.jpg,348,246,32,113,7
894,ball0895.jpg,351,246,32,113,7
895,ball0896.jpg,354,246,32,113,7
896,ball0897.jpg,357,247,32,113,7
897,ball0898.jpg,360,247,32,113,7
898,ball0899.jpg,363,247,32,113,7
899,ball0900.jpg,366,248,32,113,7
900,ball0901.jpg,369,248,32,113,7
901,ball0902.jpg,372,248,32,113,7
902,ball0903.jpg,376,248,32,113,7
903,ball0904.jpg,379,248,32,112,7
904,ball0905.jpg,382,249,33,110,7
905,ball0906.jpg,385,249,33,109,7
906,ball0907.jpg,388,250,34,107,7
907,ball0908.jpg,391,251,35,106,7
908,ball0909.jpg,393,251,35,106,7
909,ball0910.jpg,396,252,35,106,7
910,ball0911.jpg,399,252,35,106,7
911,ball0912.jpg,401,253,35,106,7
912,ball0913.jpg,404,254,35,106,7
913,ball0914.jpg,407,254,35,106,7
914,ball0915.jpg,409,255,35,106,7
915,ball0916.jpg,412,255,35,106,7
916,ball0917.jpg,415,256,35,106,7
917,ball0918.jpg,418,257,35,106,7
918,ball0919.jpg,420,257,35,106,7
919,ball0920.jpg,422,257,35,106,7
920,ball0921.jpg,425,258,35,106,7
921,ball0922.jpg,427,258,35,106,7
922,ball0923.jpg,429,258,35,106,7
923,ball0924.jpg,432,259,35,106,7
924,ball0925.jpg,434,259,35,106,7
925,ball0926.jpg,436,259,35,106,7
926,ball0927.jpg,439,260,35,106,7
927,ball0928.jpg,441,260,35,106,7
928,ball0929.jpg,443,260,35,106,7
929,ball0930.jpg,446,261,35,106,7
930,ball0931.jpg,447,261,36,107,7
931,ball0932.jpg,449,262,36,107,7
932,ball0933.jpg,451,262,36,108,7
933,ball0934.jpg,453,263,37,108,7
934,ball0935.jpg,455,264,37,108,7
935,ball0936.jpg,456,264,38,109,7
936,ball0937.jpg,458,265,39,109,7
937,ball0938.jpg,460,265,39,110,7
938,ball0939.jpg,462,266,39,110,7
939,ball0940.jpg,464,267,40,111,7
940,ball0941.jpg,465,267,40,111,7
941,ball0942.jpg,466,267,40,111,7
942,ball0943.jpg,467,267,40,111,7
943,ball0944.jpg,468,267,40,111,7
944,ball0945.jpg,469,267,40,111,7
945,ball0946.jpg,470,267,40,111,7
946,ball0947.jpg,471,267,40,111,7
947,ball0948.jpg,472,267,40,111,7
948,ball0949.jpg,473,267,40,111,7
949,ball0950.jpg,473,267,40,111,7
950,ball0951.jpg,474,267,39,111,7
951,ball0952.jpg,475,267,39,111,7
952,ball0953.jpg,476,267,38,111,7
953,ball0954.jpg,477,267,37,111,7
954,ball0955.jpg,478,267,37,111,7
955,ball0956.jpg,479,267,36,111,7
956,ball0957.jpg,480,267,35,111,7
957,ball0958.jpg,481,267,35,111,7
958,ball0959.jpg,482,267,34,111,7
959,ball0960.jpg,483,267,33,111,7
960,ball0961.jpg,484,268,33,111,7
961,ball0962.jpg,483,268,34,111,7
962,ball0963.jpg,483,268,34,111,7
963,ball0964.jpg,482,268,35,111,7
964,ball0965.jpg,482,268,35,111,7
965,ball0966.jpg,481,268,36,111,7
966,ball0967.jpg,481,268,36,111,7
967,ball0968.jpg,480,268,37,111,7
968,ball0969.jpg,480,268,37,111,7
969,ball0970.jpg,479,268,38,111,7
970,ball0971.jpg,479,268,38,111,7
971,ball0972.jpg,479,268,38,111,7
972,ball0973.jpg,477,267,38,111,7
973,ball0974.jpg,476,267,38,111,7
974,ball0975.jpg,475,266,38,111,7
975,ball0976.jpg,474,266,38,111,7
976,ball0977.jpg,473,265,38,111,7
977,ball0978.jpg,471,265,38,111,7
978,ball0979.jpg,470,264,38,111,7
979,ball0980.jpg,469,264,38,111,7
980,ball0981.jpg,468,263,38,111,7
981,ball0982.jpg,467,263,38,111,7
982,ball0983.jpg,466,263,38,111,7
983,ball0984.jpg,463,262,38,111,7
984,ball0985.jpg,460,262,38,111,7
985,ball0986.jpg,458,261,38,111,7
986,ball0987.jpg,455,261,38,111,7
987,ball0988.jpg,452,260,38,111,7
988,ball0989.jpg,450,260,38,111,7
989,ball0990.jpg,447,259,38,111,7
990,ball0991.jpg,444,259,38,111,7
991,ball0992.jpg,442,259,38,111,7
992,ball0993.jpg,440,259,38,111,7
993,ball0994.jpg,438,259,38,111,7
994,ball0995.jpg,436,259,38,111,7
995,ball0996.jpg,434,259,38,111,7
996,ball0997.jpg,432,259,38,111,7
997,ball0998.jpg,430,259,38,111,7
998,ball0999.jpg,428,259,38,111,7
999,ball1000.jpg,426,259,38,111,7
1000,ball1001.jpg,424,259,38,111,7
1001,ball1002.jpg,422,259,38,111,7
1002,ball1003.jpg,420,259,38,111,7
1003,ball1004.jpg,418,258,38,111,7
1004,ball1005.jpg,417,258,38,111,7
1005,ball1006.jpg,416,258,38,111,7
1006,ball1007.jpg,415,258,38,111,7
1007,ball1008.jpg,413,257,38,111,7
1008,ball1009.jpg,412,257,38,111,7
1009,ball1010.jpg,411,257,38,111,7
1010,ball1011.jpg,410,257,38,111,7
1011,ball1012.jpg,408,256,38,111,7
1012,ball1013.jpg,407,256,38,111,7
1013,ball1014.jpg,406,256,38,111,7
1014,ball1015.jpg,405,256,38,111,7
1015,ball1016.jpg,405,256,38,111,7
1016,ball1017.jpg,405,256,38,111,7
1017,ball1018.jpg,406,256,38,111,7
1018,ball1019.jpg,406,256,38,111,7
1019,ball1020.jpg,406,256,38,111,7
1020,ball1021.jpg,407,256,38,111,7
1021,ball1022.jpg,407,256,38,111,7
1022,ball1023.jpg,407,256,38,111,7
1023,ball1024.jpg,408,256,38,111,7
1024,ball1025.jpg,408,256,38,111,7
1025,ball1026.jpg,408,256,38,111,7
1026,ball1027.jpg,409,256,38,111,7
1027,ball1028.jpg,409,256,38,111,7
1028,ball1029.jpg,410,256,38,111,7
1029,ball1030.jpg,411,256,39,111,7
1030,ball1031.jpg,413,256,40,111,7
1031,ball1032.jpg,415,256,40,111,7
1032,ball1033.jpg,417,256,41,111,7
1033,ball1034.jpg,418,256,42,111,7
1034,ball1035.jpg,420,256,43,111,7
1035,ball1036.jpg,422,256,43,111,7
1036,ball1037.jpg,424,257,44,111,7
1037,ball1038.jpg,425,257,43,111,7
1038,ball1039.jpg,426,257,43,111,7
1039,ball1040.jpg,427,257,42,111,7
1040,ball1041.jpg,428,257,42,111,7
1041,ball1042.jpg,429,257,41,111,7
1042,ball1043.jpg,430,257,41,111,7
1043,ball1044.jpg,431,257,40,111,7
1044,ball1045.jpg,432,257,40,111,7
1045,ball1046.jpg,433,257,39,111,7
1046,ball1047.jpg,434,257,39,111,7
1047,ball1048.jpg,435,257,39,111,7
1048,ball1049.jpg,435,257,39,111,7
1049,ball1050.jpg,436,257,39,111,7
1050,ball1051.jpg,437,257,39,111,7
1051,ball1052.jpg,438,257,39,111,7
1052,ball1053.jpg,439,257,39,111,7
1053,ball1054.jpg,440,257,39,111,7
1054,ball1055.jpg,441,257,39,111,7
1055,ball1056.jpg,442,257,39,111,7
1056,ball1057.jpg,443,257,39,111,7
1057,ball1058.jpg,444,257,39,111,7
1058,ball1059.jpg,445,257,39,111,7
1059,ball1060.jpg,446,257,39,111,7
1060,ball1061.jpg,447,257,39,111,7
1061,ball1062.jpg,448,257,39,111,7
1062,ball1063.jpg,449,257,39,111,7
1063,ball1064.jpg,449,257,39,111,7
1064,ball1065.jpg,449,258,39,110,7
1065,ball1066.jpg,449,259,39,109,7
1066,ball1067.jpg,449,260,39,108,7
1067,ball1068.jpg,449,260,39,108,7
1068,ball1069.jpg,449,261,39,107,7
1069,ball1070.jpg,449,262,39,106,7
1070,ball1071.jpg,449,263,39,105,7
1071,ball1072.jpg,449,264,39,104,7
1072,ball1073.jpg,449,264,39,104,7
1073,ball1074.jpg,449,265,39,103,7
1074,ball1075.jpg,449,266,39,102,7
1075,ball1076.jpg,449,267,39,101,7
1076,ball1077.jpg,449,268,39,100,7
1077,ball1078.jpg,449,268,39,100,7
1078,ball1079.jpg,449,268,39,100,7
1079,ball1080.jpg,449,268,39,100,7
1080,ball1082.jpg,449,268,39,100,7
1081,ball1083.jpg,449,268,39,100,7
1082,ball1084.jpg,449,268,39,100,7
1083,ball1085.jpg,449,268,39,100,7
1084,ball1086.jpg,449,268,39,100,7
1085,ball1087.jpg,449,268,39,100,7
1086,ball1088.jpg,449,268,39,100,7
1087,ball1089.jpg,449,268,39,100,7
1088,ball1090.jpg,449,268,39,100,7
1089,ball1091.jpg,449,268,39,100,7
1090,ball1092.jpg,449,268,39,100,7
1091,ball1093.jpg,449,268,39,100,7
1092,ball1094.jpg,449,268,39,100,7
1093,ball1095.jpg,449,268,39,100,7
1094,ball1096.jpg,449,268,39,100,7
1095,ball1097.jpg,449,268,39,100,7
1096,ball1098.jpg,449,268,39,100,7
